z_mts
1348.095651
1369.594509
1384.39429
1392.678018
1396.62483
1395.458741
1392.072336
1459.991103
1428.850945
1402.995851
1385.235836
1369.381027
1353.798193
1335.125932
1316.01676
1306.546606
1304.881683
1304.561773
1306.006801
1307.679462
1308.976368
1309.340791
1310.533451
1312.824318
1314.666735
1316.470947
1321.421468
1330.944242
1345.104877
1361.297449
1370.872421
1375.273672
1380.479776
1382.786589
1380.697072
1460.290473
1434.573957
1409.964347
1388.764587
1369.736279
1350.925725
1332.435614
1315.919182
1307.073554
1305.043469
1304.111758
1304.822884
1307.12978
1309.029544
1309.803395
1311.143937
1313.011906
1314.950727
1317.336803
1321.26498
1328.246891
1338.473731
1348.951782
1356.839336
1361.657808
1367.915141
1372.27857
1372.871418
1454.199471
1435.363454
1414.531113
1392.679274
1371.686461
1349.519223
1330.809419
1316.0534
1308.809601
1307.043861
1305.052122
1304.495626
1306.649778
1308.800834
1309.500239
1311.23487
1313.385254
1316.401049
1319.886432
1323.387901
1328.141312
1334.759645
1340.445115
1346.45595
1350.282972
1358.566517
1366.283029
1368.450021
1438.885899
1430.160437
1416.664508
1399.123701
1378.222665
1353.636329
1333.148841
1318.470157
1311.731793
1309.738395
1307.833214
1306.99282
1306.928106
1307.417069
1308.324877
1310.658557
1315.035568
1320.507273
1326.856986
1331.011247
1334.381744
1338.57236
1342.538449
1346.334411
1350.059468
1355.785553
1361.506822
1366.18668
1423.851185
1421.19334
1413.746503
1401.7871
1383.272897
1358.330654
1336.977814
1321.71938
1315.326214
1313.44832
1311.156834
1309.96337
1308.617914
1308.86387
1311.028025
1315.331038
1322.56469
1329.979318
1337.733188
1341.499234
1343.040425
1345.295127
1347.831406
1349.956887
1352.054349
1355.70833
1359.687749
1365.670252
1410.450599
1407.76101
1404.225615
1399.095822
1385.950471
1365.290054
1343.724444
1326.921818
1319.500572
1316.756263
1314.466763
1312.749143
1312.630928
1314.469226
1320.114957
1328.011116
1337.797242
1345.993076
1351.068307
1352.393084
1351.463619
1352.056969
1353.631004
1355.000732
1356.688265
1358.569259
1362.048923
1368.221781
1400.676096
1396.898115
1394.758981
1393.208433
1384.265825
1367.916951
1347.947623
1331.350111
1323.91485
1321.595174
1320.666227
1320.59581
1322.782615
1326.576669
1333.833056
1342.497432
1351.601476
1358.271223
1360.546532
1359.845382
1357.376222
1356.885004
1357.823496
1358.641068
1359.641016
1360.470587
1363.330485
1370.126448
1394.993997
1389.559722
1386.769957
1384.197266
1377.921334
1366.403985
1350.14553
1335.850577
1329.111832
1327.539139
1329.677514
1333.575589
1338.29572
1344.304675
1349.592228
1355.582576
1359.87098
1362.772763
1363.050776
1361.578629
1359.58683
1358.843343
1359.111877
1359.576109
1360.102847
1360.363656
1362.696771
1368.664005
1388.7439
1383.812818
1380.858276
1377.677405
1372.907202
1364.592586
1351.652726
1339.873915
1334.352738
1333.834543
1337.342289
1342.657381
1347.485849
1352.941743
1356.219937
1359.651054
1360.988515
1361.721004
1361.091901
1359.737265
1358.463659
1358.112254
1358.428026
1358.784283
1359.026517
1359.367454
1361.39652
1367.216497
1382.867645
1379.62729
1377.07748
1373.3251
1369.668376
1363.717934
1353.849092
1344.197073
1339.164269
1338.551764
1341.25881
1345.17243
1348.062702
1350.660424
1353.001765
1354.844553
1356.076866
1356.424747
1356.182821
1355.515539
1355.185743
1355.519292
1356.32818
1356.782439
1357.044329
1356.943727
1358.644172
1364.899729
1377.281556
1374.843558
1372.396719
1369.186595
1367.646417
1364.95
1358.703849
1351.14153
1344.584858
1341.435456
1341.840496
1343.815481
1345.508058
1346.882808
1348.232055
1349.544622
1350.865077
1351.377304
1351.399784
1351.268907
1351.533875
1352.136833
1353.046363
1353.822431
1354.346875
1354.531088
1356.430941
1362.401825
1372.160551
1369.680588
1367.048419
1364.214973
1364.989757
1366.552616
1364.060837
1359.405763
1349.840954
1342.349021
1340.292836
1340.384633
1342.0648
1343.395719
1344.158479
1345.211837
1346.786371
1347.546508
1347.537651
1347.670201
1348.182023
1348.78797
1349.494202
1350.430589
1351.212647
1351.943457
1353.979049
1358.052744
1367.512747
1365.077251
1362.386838
1360.123248
1361.186416
1363.192174
1362.683089
1358.878775
1349.472444
1341.238979
1338.508224
1338.34245
1339.274807
1340.182501
1340.805674
1341.820536
1343.239142
1344.061333
1344.288515
1344.69756
1345.423602
1346.229861
1347.004321
1347.805168
1348.405249
1349.225194
1350.993818
1353.86314
1362.73097
1360.780334
1358.121805
1355.532114
1355.452641
1355.736384
1355.946847
1353.430356
1345.551358
1337.942294
1336.5741
1337.213449
1337.325044
1337.64226
1338.203845
1339.07967
1340.24576
1341.088026
1341.56723
1342.243394
1343.303456
1344.414833
1345.355094
1345.683245
1345.794494
1346.304199
1347.550185
1349.714342
1358.852737
1356.495427
1353.944077
1351.649623
1350.551301
1349.700648
1348.867674
1346.037492
1340.505217
1335.748786
1334.925706
1335.557743
1335.602538
1335.768294
1336.286618
1336.950272
1337.641823
1338.391645
1339.164376
1340.173844
1341.413031
1342.681171
1343.667845
1343.748071
1343.503441
1343.73195
1344.533486
1346.144159
1354.878088
1352.395516
1349.926631
1347.873299
1345.966425
1343.889088
1342.141736
1338.904214
1335.72698
1333.218814
1333.278735
1334.156934
1334.174403
1334.281218
1334.81729
1335.206152
1335.285925
1335.796977
1336.883484
1338.05655
1339.20719
1340.722971
1342.1046
1341.753725
1341.334525
1341.200296
1341.842119
1343.357792
1351.432007
1348.670055
1346.293715
1344.161484
1341.824335
1339.429303
1337.461942
1335.09815
1332.937217
1331.681346
1331.603153
1332.22156
1332.773823
1333.210701
1333.471892
1333.319687
1332.834142
1333.033765
1333.853516
1335.104824
1336.307764
1337.945283
1339.198847
1339.134678
1338.572276
1338.857932
1339.841039
1341.848899
