x,y,z,aCT_REM_nT,std_dev
741229,123647,0.01,-44.06066078,0.1
741229,130147,0.01,-43.53419659,0.1
741229,136647,0.01,-40.12301375,0.1
741229,143147,0.01,-34.29903869,0.1
741229,149647,0.01,-27.02673471,0.1
741229,156147,0.01,-19.56712012,0.1
741229,162647,0.01,-10.01172285,0.1
741229,169147,0.01,3.480835943,0.1
741229,175647,0.01,15.23727819,0.1
741229,182147,0.01,21.81500604,0.1
741229,188647,0.01,26.98117197,0.1
741229,195147,0.01,29.46040984,0.1
741229,201647,0.01,34.41597394,0.1
741229,208147,0.01,37.82243306,0.1
741229,214647,0.01,39.38386962,0.1
741229,221147,0.01,39.5019794,0.1
741229,227647,0.01,37.73261509,0.1
741229,234147,0.01,33.46927742,0.1
741229,240647,0.01,27.13585568,0.1
741229,247147,0.01,18.73161429,0.1
741229,253647,0.01,10.22090913,0.1
741229,260147,0.01,-0.409996621,0.1
741229,266647,0.01,-11.64248205,0.1
741229,273147,0.01,-22.76239366,0.1
741229,279647,0.01,-28.84508554,0.1
741229,286147,0.01,-27.88184962,0.1
741229,292647,0.01,-22.72186012,0.1
741229,299147,0.01,-14.77089559,0.1
741229,305647,0.01,-6.144214419,0.1
741229,312147,0.01,-1.345619094,0.1
741229,318647,0.01,-3.330959198,0.1
741229,325147,0.01,-9.129949008,0.1
747729,110647,0.01,-9.263742222,0.1
747729,117147,0.01,-28.17699747,0.1
747729,123647,0.01,-35.46372379,0.1
747729,130147,0.01,-38.08862245,0.1
747729,136647,0.01,-36.33251765,0.1
747729,143147,0.01,-31.20233434,0.1
747729,149647,0.01,-23.84769353,0.1
747729,156147,0.01,-18.77441462,0.1
747729,162647,0.01,-11.72122125,0.1
747729,169147,0.01,0.664764299,0.1
747729,175647,0.01,11.92806011,0.1
747729,182147,0.01,19.69122223,0.1
747729,188647,0.01,24.45037411,0.1
747729,195147,0.01,27.91105727,0.1
747729,201647,0.01,33.33233,0.1
747729,208147,0.01,37.31072482,0.1
747729,214647,0.01,39.33096227,0.1
747729,221147,0.01,40.08165435,0.1
747729,227647,0.01,39.85792282,0.1
747729,234147,0.01,36.82343382,0.1
747729,240647,0.01,31.15077162,0.1
747729,247147,0.01,23.90926989,0.1
747729,253647,0.01,15.33777227,0.1
747729,260147,0.01,4.541077123,0.1
747729,266647,0.01,-9.701642509,0.1
747729,273147,0.01,-25.61997223,0.1
747729,279647,0.01,-35.78878274,0.1
747729,286147,0.01,-34.13980828,0.1
747729,292647,0.01,-25.85637199,0.1
747729,299147,0.01,-14.88409789,0.1
747729,305647,0.01,-3.869049917,0.1
747729,312147,0.01,2.368707518,0.1
747729,318647,0.01,0.958004614,0.1
747729,325147,0.01,-4.585466453,0.1
754229,110647,0.01,5.785202186,0.1
754229,117147,0.01,-9.753033621,0.1
754229,123647,0.01,-22.11793766,0.1
754229,130147,0.01,-30.74511987,0.1
754229,136647,0.01,-33.09748687,0.1
754229,143147,0.01,-28.05566154,0.1
754229,149647,0.01,-19.55244375,0.1
754229,156147,0.01,-16.01869671,0.1
754229,162647,0.01,-11.54102124,0.1
754229,169147,0.01,-1.438580488,0.1
754229,175647,0.01,8.088621151,0.1
754229,182147,0.01,14.82742071,0.1
754229,188647,0.01,19.69197706,0.1
754229,195147,0.01,24.5528284,0.1
754229,201647,0.01,31.16227786,0.1
754229,208147,0.01,36.01198393,0.1
754229,214647,0.01,38.73389571,0.1
754229,221147,0.01,39.86714355,0.1
754229,227647,0.01,40.08162744,0.1
754229,234147,0.01,38.04744895,0.1
754229,240647,0.01,32.30531881,0.1
754229,247147,0.01,26.33974425,0.1
754229,253647,0.01,19.81491798,0.1
754229,260147,0.01,10.49012437,0.1
754229,266647,0.01,-5.346658535,0.1
754229,273147,0.01,-27.25511889,0.1
754229,279647,0.01,-43.3295829,0.1
754229,286147,0.01,-40.29102988,0.1
754229,292647,0.01,-29.48793921,0.1
754229,299147,0.01,-15.50434657,0.1
754229,305647,0.01,-2.261348926,0.1
754229,312147,0.01,5.248343663,0.1
754229,318647,0.01,5.378340783,0.1
754229,325147,0.01,0.82312463,0.1
760729,110647,0.01,23.88545528,0.1
760729,117147,0.01,12.12357015,0.1
760729,123647,0.01,-5.118826145,0.1
760729,130147,0.01,-21.44010973,0.1
760729,136647,0.01,-29.90185312,0.1
760729,143147,0.01,-26.47862396,0.1
760729,149647,0.01,-17.74449006,0.1
760729,156147,0.01,-14.29042336,0.1
760729,162647,0.01,-10.75126921,0.1
760729,169147,0.01,-3.529238997,0.1
760729,175647,0.01,4.391709853,0.1
760729,182147,0.01,8.615247873,0.1
760729,188647,0.01,13.8522962,0.1
760729,195147,0.01,20.56860567,0.1
760729,201647,0.01,28.45084846,0.1
760729,208147,0.01,34.73819182,0.1
760729,214647,0.01,38.07843466,0.1
760729,221147,0.01,39.39875946,0.1
760729,227647,0.01,38.94593202,0.1
760729,234147,0.01,36.59872256,0.1
760729,240647,0.01,31.83899385,0.1
760729,247147,0.01,26.3443483,0.1
760729,253647,0.01,20.40903247,0.1
760729,260147,0.01,12.21775021,0.1
760729,266647,0.01,-3.876591532,0.1
760729,273147,0.01,-27.92641884,0.1
760729,279647,0.01,-46.13282681,0.1
760729,286147,0.01,-44.53578216,0.1
760729,292647,0.01,-34.37522507,0.1
760729,299147,0.01,-18.20325669,0.1
760729,305647,0.01,-1.79274635,0.1
760729,312147,0.01,8.278259443,0.1
760729,318647,0.01,9.985953455,0.1
760729,325147,0.01,6.449673584,0.1
767229,110647,0.01,42.32758015,0.1
767229,117147,0.01,33.54245015,0.1
767229,123647,0.01,12.99765284,0.1
767229,130147,0.01,-9.306401915,0.1
767229,136647,0.01,-24.71835495,0.1
767229,143147,0.01,-25.45160266,0.1
767229,149647,0.01,-18.80939659,0.1
767229,156147,0.01,-14.51986192,0.1
767229,162647,0.01,-11.53377418,0.1
767229,169147,0.01,-6.249931431,0.1
767229,175647,0.01,-0.785938481,0.1
767229,182147,0.01,0.64388008,0.1
767229,188647,0.01,7.942668943,0.1
767229,195147,0.01,16.76833501,0.1
767229,201647,0.01,25.57743819,0.1
767229,208147,0.01,33.89069657,0.1
767229,214647,0.01,37.76246102,0.1
767229,221147,0.01,38.96379646,0.1
767229,227647,0.01,38.00672541,0.1
767229,234147,0.01,35.45776401,0.1
767229,240647,0.01,30.64278778,0.1
767229,247147,0.01,24.37658067,0.1
767229,253647,0.01,17.41980261,0.1
767229,260147,0.01,9.016792923,0.1
767229,266647,0.01,-6.84622924,0.1
767229,273147,0.01,-28.61074429,0.1
767229,279647,0.01,-44.05208123,0.1
767229,286147,0.01,-46.47660811,0.1
767229,292647,0.01,-39.24532529,0.1
767229,299147,0.01,-23.80174245,0.1
767229,305647,0.01,-4.286356483,0.1
767229,312147,0.01,8.474926246,0.1
767229,318647,0.01,12.27369903,0.1
767229,325147,0.01,11.39343558,0.1
773729,110647,0.01,57.39998743,0.1
773729,117147,0.01,49.87405816,0.1
773729,123647,0.01,28.61129177,0.1
773729,130147,0.01,3.592461732,0.1
773729,136647,0.01,-16.20279439,0.1
773729,143147,0.01,-21.91764832,0.1
773729,149647,0.01,-19.04729581,0.1
773729,156147,0.01,-15.98127653,0.1
773729,162647,0.01,-13.93296649,0.1
773729,169147,0.01,-9.740566295,0.1
773729,175647,0.01,-8.742373455,0.1
773729,182147,0.01,-7.933782616,0.1
773729,188647,0.01,1.361892342,0.1
773729,195147,0.01,11.71952645,0.1
773729,201647,0.01,22.26038872,0.1
773729,208147,0.01,32.66398906,0.1
773729,214647,0.01,37.29276815,0.1
773729,221147,0.01,38.90556621,0.1
773729,227647,0.01,38.05457942,0.1
773729,234147,0.01,34.63212537,0.1
773729,240647,0.01,28.86390934,0.1
773729,247147,0.01,22.70533879,0.1
773729,253647,0.01,15.30125332,0.1
773729,260147,0.01,5.279728616,0.1
773729,266647,0.01,-10.04198529,0.1
773729,273147,0.01,-28.27400318,0.1
773729,279647,0.01,-41.96528569,0.1
773729,286147,0.01,-47.08521092,0.1
773729,292647,0.01,-43.35061927,0.1
773729,299147,0.01,-30.58954458,0.1
773729,305647,0.01,-11.98437742,0.1
773729,312147,0.01,2.606727768,0.1
773729,318647,0.01,10.8930103,0.1
773729,325147,0.01,14.63359393,0.1
780229,110647,0.01,69.23050606,0.1
780229,117147,0.01,62.99943335,0.1
780229,123647,0.01,39.92348837,0.1
780229,130147,0.01,14.08689346,0.1
780229,136647,0.01,-4.270233246,0.1
780229,143147,0.01,-13.6977638,0.1
780229,149647,0.01,-16.19485858,0.1
780229,156147,0.01,-16.71200932,0.1
780229,162647,0.01,-16.03183144,0.1
780229,169147,0.01,-15.72244306,0.1
780229,175647,0.01,-19.11419062,0.1
780229,182147,0.01,-16.20246483,0.1
780229,188647,0.01,-7.071837169,0.1
780229,195147,0.01,4.636323422,0.1
780229,201647,0.01,17.53941806,0.1
780229,208147,0.01,30.05725073,0.1
780229,214647,0.01,37.01136405,0.1
780229,221147,0.01,39.52951037,0.1
780229,227647,0.01,38.01846463,0.1
780229,234147,0.01,33.90260921,0.1
780229,240647,0.01,28.34782091,0.1
780229,247147,0.01,23.13049474,0.1
780229,253647,0.01,14.93057206,0.1
780229,260147,0.01,3.805136812,0.1
780229,266647,0.01,-10.38339852,0.1
780229,273147,0.01,-26.2298368,0.1
780229,279647,0.01,-39.30712808,0.1
780229,286147,0.01,-47.35452635,0.1
780229,292647,0.01,-47.86026965,0.1
780229,299147,0.01,-39.54314552,0.1
780229,305647,0.01,-24.30034912,0.1
780229,312147,0.01,-8.295433204,0.1
780229,318647,0.01,5.631578152,0.1
780229,325147,0.01,16.09910722,0.1
786729,110647,0.01,75.65959038,0.1
786729,117147,0.01,73.11687474,0.1
786729,123647,0.01,49.83268739,0.1
786729,130147,0.01,25.22228864,0.1
786729,136647,0.01,9.131192922,0.1
786729,143147,0.01,-2.23842224,0.1
786729,149647,0.01,-9.69028468,0.1
786729,156147,0.01,-14.22955579,0.1
786729,162647,0.01,-19.68930396,0.1
786729,169147,0.01,-23.8708633,0.1
786729,175647,0.01,-27.87157245,0.1
786729,182147,0.01,-25.91111459,0.1
786729,188647,0.01,-18.00954543,0.1
786729,195147,0.01,-6.050378518,0.1
786729,201647,0.01,9.538108184,0.1
786729,208147,0.01,26.41755306,0.1
786729,214647,0.01,37.24307071,0.1
786729,221147,0.01,40.17297565,0.1
786729,227647,0.01,37.49738271,0.1
786729,234147,0.01,33.61364332,0.1
786729,240647,0.01,29.20211174,0.1
786729,247147,0.01,24.66528778,0.1
786729,253647,0.01,16.37743877,0.1
786729,260147,0.01,5.340944394,0.1
786729,266647,0.01,-7.12916893,0.1
786729,273147,0.01,-21.53192704,0.1
786729,279647,0.01,-34.51242856,0.1
786729,286147,0.01,-46.31807183,0.1
786729,292647,0.01,-53.21010029,0.1
786729,299147,0.01,-50.83961456,0.1
786729,305647,0.01,-39.40434123,0.1
786729,312147,0.01,-22.27916834,0.1
786729,318647,0.01,-4.313924393,0.1
786729,325147,0.01,14.03352926,0.1
793229,110647,0.01,74.39252105,0.1
793229,117147,0.01,75.62535865,0.1
793229,123647,0.01,58.54302474,0.1
793229,130147,0.01,38.12294412,0.1
793229,136647,0.01,23.72291007,0.1
793229,143147,0.01,11.24954089,0.1
793229,149647,0.01,-1.10086865,0.1
793229,156147,0.01,-11.11427836,0.1
793229,162647,0.01,-22.31338076,0.1
793229,169147,0.01,-29.4499214,0.1
793229,175647,0.01,-34.46035762,0.1
793229,182147,0.01,-35.55369317,0.1
793229,188647,0.01,-31.16301889,0.1
793229,195147,0.01,-21.29511547,0.1
793229,201647,0.01,-3.591245109,0.1
793229,208147,0.01,21.0996829,0.1
793229,214647,0.01,38.32757813,0.1
793229,221147,0.01,40.30614199,0.1
793229,227647,0.01,36.36077778,0.1
793229,234147,0.01,33.21335453,0.1
793229,240647,0.01,29.66665421,0.1
793229,247147,0.01,26.29104662,0.1
793229,253647,0.01,19.03375341,0.1
793229,260147,0.01,8.737970915,0.1
793229,266647,0.01,-2.007062183,0.1
793229,273147,0.01,-14.78845576,0.1
793229,279647,0.01,-27.82204386,0.1
793229,286147,0.01,-42.4048956,0.1
793229,292647,0.01,-55.14065777,0.1
793229,299147,0.01,-60.22547623,0.1
793229,305647,0.01,-53.75283252,0.1
793229,312147,0.01,-36.78142869,0.1
793229,318647,0.01,-16.50153748,0.1
793229,325147,0.01,4.715426662,0.1
799729,110647,0.01,69.54434141,0.1
799729,117147,0.01,73.05461541,0.1
799729,123647,0.01,63.96037371,0.1
799729,130147,0.01,48.99175178,0.1
799729,136647,0.01,37.36187666,0.1
799729,143147,0.01,24.59146781,0.1
799729,149647,0.01,6.030148699,0.1
799729,156147,0.01,-7.865698243,0.1
799729,162647,0.01,-19.81688163,0.1
799729,169147,0.01,-29.06521829,0.1
799729,175647,0.01,-36.56745023,0.1
799729,182147,0.01,-41.38599479,0.1
799729,188647,0.01,-42.57435024,0.1
799729,195147,0.01,-38.66684742,0.1
799729,201647,0.01,-21.86170298,0.1
799729,208147,0.01,10.48181859,0.1
799729,214647,0.01,37.2629475,0.1
799729,221147,0.01,39.28537158,0.1
799729,227647,0.01,34.98394228,0.1
799729,234147,0.01,31.51171024,0.1
799729,240647,0.01,28.28851668,0.1
799729,247147,0.01,25.88046287,0.1
799729,253647,0.01,20.66041305,0.1
799729,260147,0.01,12.18742332,0.1
799729,266647,0.01,3.081064819,0.1
799729,273147,0.01,-7.843159257,0.1
799729,279647,0.01,-20.7924341,0.1
799729,286147,0.01,-35.77670124,0.1
799729,292647,0.01,-50.90682317,0.1
799729,299147,0.01,-63.62866414,0.1
799729,305647,0.01,-66.72974647,0.1
799729,312147,0.01,-51.32100018,0.1
799729,318647,0.01,-29.07631557,0.1
799729,325147,0.01,-9.588225285,0.1
806229,110647,0.01,64.72087629,0.1
806229,117147,0.01,70.55136165,0.1
806229,123647,0.01,67.13005714,0.1
806229,130147,0.01,57.10952878,0.1
806229,136647,0.01,47.96030178,0.1
806229,143147,0.01,32.08189254,0.1
806229,149647,0.01,13.35538289,0.1
806229,156147,0.01,-0.977191541,0.1
806229,162647,0.01,-13.54246164,0.1
806229,169147,0.01,-23.45479776,0.1
806229,175647,0.01,-33.02095282,0.1
806229,182147,0.01,-40.78990142,0.1
806229,188647,0.01,-46.79108516,0.1
806229,195147,0.01,-49.73392727,0.1
806229,201647,0.01,-38.05708239,0.1
806229,208147,0.01,-2.967356798,0.1
806229,214647,0.01,26.49903558,0.1
806229,221147,0.01,32.79844577,0.1
806229,227647,0.01,31.52930338,0.1
806229,234147,0.01,28.74083973,0.1
806229,240647,0.01,25.85321392,0.1
806229,247147,0.01,23.95912311,0.1
806229,253647,0.01,20.20559811,0.1
806229,260147,0.01,14.47464618,0.1
806229,266647,0.01,7.027930193,0.1
806229,273147,0.01,-2.723849159,0.1
806229,279647,0.01,-15.25428598,0.1
806229,286147,0.01,-29.93493972,0.1
806229,292647,0.01,-45.07476464,0.1
806229,299147,0.01,-63.4414458,0.1
806229,305647,0.01,-75.57266224,0.1
806229,312147,0.01,-63.43428493,0.1
806229,318647,0.01,-41.39066109,0.1
806229,325147,0.01,-26.38798839,0.1
812729,110647,0.01,60.27293683,0.1
812729,117147,0.01,67.75308987,0.1
812729,123647,0.01,67.50991694,0.1
812729,130147,0.01,61.80905735,0.1
812729,136647,0.01,54.46597645,0.1
812729,143147,0.01,38.58311499,0.1
812729,149647,0.01,21.0363094,0.1
812729,156147,0.01,7.438014394,0.1
812729,162647,0.01,-5.517763126,0.1
812729,169147,0.01,-16.59426796,0.1
812729,175647,0.01,-27.12717975,0.1
812729,182147,0.01,-35.86310936,0.1
812729,188647,0.01,-43.25326965,0.1
812729,195147,0.01,-49.60142372,0.1
812729,201647,0.01,-43.79830671,0.1
812729,208147,0.01,-15.34182402,0.1
812729,214647,0.01,9.166263932,0.1
812729,221147,0.01,21.1349789,0.1
812729,227647,0.01,24.44800233,0.1
812729,234147,0.01,24.59625613,0.1
812729,240647,0.01,23.61585609,0.1
812729,247147,0.01,22.48757994,0.1
812729,253647,0.01,20.51048112,0.1
812729,260147,0.01,15.33608502,0.1
812729,266647,0.01,10.02111322,0.1
812729,273147,0.01,0.668816242,0.1
812729,279647,0.01,-13.69604392,0.1
812729,286147,0.01,-28.69910576,0.1
812729,292647,0.01,-45.85596342,0.1
812729,299147,0.01,-65.16424745,0.1
812729,305647,0.01,-75.40806842,0.1
812729,312147,0.01,-69.11755988,0.1
812729,318647,0.01,-57.17328615,0.1
812729,325147,0.01,-42.82633182,0.1
819229,110647,0.01,56.12499247,0.1
819229,117147,0.01,65.81963796,0.1
819229,123647,0.01,67.35267476,0.1
819229,130147,0.01,63.64065643,0.1
819229,136647,0.01,57.69576878,0.1
819229,143147,0.01,45.54299428,0.1
819229,149647,0.01,29.03992074,0.1
819229,156147,0.01,16.11993955,0.1
819229,162647,0.01,2.78730221,0.1
819229,169147,0.01,-9.302338174,0.1
819229,175647,0.01,-21.2654959,0.1
819229,182147,0.01,-31.44829402,0.1
819229,188647,0.01,-39.05298567,0.1
819229,195147,0.01,-45.49139015,0.1
819229,201647,0.01,-41.58433432,0.1
819229,208147,0.01,-22.19043501,0.1
819229,214647,0.01,-3.483849879,0.1
819229,221147,0.01,9.25961535,0.1
819229,227647,0.01,15.83772793,0.1
819229,234147,0.01,19.2078225,0.1
819229,240647,0.01,21.20255582,0.1
819229,247147,0.01,21.75160688,0.1
819229,253647,0.01,21.2016012,0.1
819229,260147,0.01,18.15168941,0.1
819229,266647,0.01,13.3860913,0.1
819229,273147,0.01,2.962699234,0.1
819229,279647,0.01,-15.10280561,0.1
819229,286147,0.01,-32.24562812,0.1
819229,292647,0.01,-49.17304886,0.1
819229,299147,0.01,-64.61993978,0.1
819229,305647,0.01,-75.43121913,0.1
819229,312147,0.01,-79.07224653,0.1
819229,318647,0.01,-73.63207944,0.1
819229,325147,0.01,-57.7293454,0.1
825729,110647,0.01,53.71699139,0.1
825729,117147,0.01,64.21327981,0.1
825729,123647,0.01,66.55503913,0.1
825729,130147,0.01,63.6984918,0.1
825729,136647,0.01,59.22976645,0.1
825729,143147,0.01,50.92920492,0.1
825729,149647,0.01,36.16222372,0.1
825729,156147,0.01,24.55804361,0.1
825729,162647,0.01,11.34543695,0.1
825729,169147,0.01,-2.729864025,0.1
825729,175647,0.01,-17.40670428,0.1
825729,182147,0.01,-28.2706641,0.1
825729,188647,0.01,-35.90583942,0.1
825729,195147,0.01,-39.79609145,0.1
825729,201647,0.01,-36.15583377,0.1
825729,208147,0.01,-23.76839099,0.1
825729,214647,0.01,-11.06056763,0.1
825729,221147,0.01,0.573619772,0.1
825729,227647,0.01,8.506492607,0.1
825729,234147,0.01,13.43836804,0.1
825729,240647,0.01,17.97635006,0.1
825729,247147,0.01,20.91879159,0.1
825729,253647,0.01,22.89936343,0.1
825729,260147,0.01,22.53607829,0.1
825729,266647,0.01,17.84307071,0.1
825729,273147,0.01,4.307109337,0.1
825729,279647,0.01,-16.63344406,0.1
825729,286147,0.01,-34.6432085,0.1
825729,292647,0.01,-50.18503957,0.1
825729,299147,0.01,-63.01379643,0.1
825729,305647,0.01,-79.01488955,0.1
825729,312147,0.01,-93.67933083,0.1
825729,318647,0.01,-90.98661167,0.1
825729,325147,0.01,-76.05885817,0.1
